group id,buy item,buy quantity,sell item,sell quantity,quantity,posted by,added,server
6437,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6437,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6438,2990,3,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6438,,,9052,1,1,Sparkiesen,2020-01-17 20:33:20,
6438,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6438,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6439,9063,1,9070,2,1,Sparkiesen,2020-01-17 20:33:20,
6439,,,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6439,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6439,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6440,2793,3,9053,1,1,PotatoIX,2020-01-17 20:28:16,EUE
6441,2793,1,9053,1,1,Futoomom,2020-01-17 18:27:55,USE
6442,2990,3,9055,2,1,VlNSON,2020-01-17 13:36:23,
6442,,,9052,1,1,VlNSON,2020-01-17 13:36:23,
6442,,,9054,1,1,VlNSON,2020-01-17 13:36:23,
6442,,,9053,1,1,VlNSON,2020-01-17 13:36:23,
6443,2793,1,9053,1,1,BossAL,2020-01-16 19:04:17,
6444,2592,10,9053,1,1,RobotBill,2020-01-16 08:47:35,AUS
6444,2591,10,,,1,RobotBill,2020-01-16 08:47:35,AUS
6444,2793,3,,,1,RobotBill,2020-01-16 08:47:35,AUS
6444,2856,1,,,1,RobotBill,2020-01-16 08:47:35,AUS
6444,8336,1,,,1,RobotBill,2020-01-16 08:47:35,AUS
6445,2793,7,2990,1,1,Nimty,2020-01-18 07:47:24,USW
6445,9054,1,,,1,Nimty,2020-01-18 07:47:24,USW
6446,2793,6,9063,1,1,Nimty,2020-01-18 07:47:24,USW
6446,9055,1,,,1,Nimty,2020-01-18 07:47:24,USW
6446,9054,1,,,1,Nimty,2020-01-18 07:47:24,USW
6446,9053,1,,,1,Nimty,2020-01-18 07:47:24,USW
6447,9054,1,2793,6,1,CrazzyFrys,2020-01-17 18:10:48,
6448,9055,1,2990,4,1,Asdsfdsgfs,2020-01-17 17:22:10,
6448,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6448,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6448,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6449,9055,1,6874,2,1,Asdsfdsgfs,2020-01-17 17:22:10,
6449,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6449,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6449,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6450,9055,1,9060,4,1,Asdsfdsgfs,2020-01-17 17:22:10,
6450,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6450,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6450,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6451,9055,1,29819,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6451,9052,1,29823,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6451,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6451,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6452,9055,1,9075,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6452,9052,1,29819,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6452,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6452,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6453,9055,1,9063,4,1,Asdsfdsgfs,2020-01-17 17:22:10,
6453,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6453,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6453,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6454,9055,1,2793,7,1,Pomnqwzx,2020-01-17 17:11:48,
6454,9052,1,2990,1,1,Pomnqwzx,2020-01-17 17:11:48,
6454,9054,1,,,1,Pomnqwzx,2020-01-17 17:11:48,
6454,9053,1,,,1,Pomnqwzx,2020-01-17 17:11:48,
6455,9054,1,8324,1,1,Pomnqwzx,2020-01-17 17:11:48,
6456,2990,1,2793,7,1,Feestow,2020-01-18 01:38:17,USW2
6456,,,9054,1,1,Feestow,2020-01-18 01:38:17,USW2
6457,2793,7,9054,1,1,Howareya,2020-01-18 00:19:33,USE2
6457,9070,1,,,1,Howareya,2020-01-18 00:19:33,USE2
6458,2990,3,9055,1,1,Howareya,2020-01-18 00:19:33,USE2
6458,,,9052,1,1,Howareya,2020-01-18 00:19:33,USE2
6458,,,9054,1,1,Howareya,2020-01-18 00:19:33,USE2
6458,,,9053,1,1,Howareya,2020-01-18 00:19:33,USE2
6459,2985,5,9055,1,1,Howareya,2020-01-18 00:19:33,USE2
6459,,,9052,1,1,Howareya,2020-01-18 00:19:33,USE2
6459,,,9054,1,1,Howareya,2020-01-18 00:19:33,USE2
6459,,,9053,1,1,Howareya,2020-01-18 00:19:33,USE2
6460,2990,1,9054,1,1,Waffelr,2020-01-17 17:59:51,
6461,2990,1,9054,2,1,Danilasdaa,2020-01-17 12:24:09,
6462,9063,1,9054,2,1,Danilasdaa,2020-01-17 12:24:09,
6463,2990,1,19660,1,1,LanceK,2020-01-18 07:21:00,
6463,,,9054,1,1,LanceK,2020-01-18 07:21:00,
6463,,,9053,1,1,LanceK,2020-01-18 07:21:00,
6464,9063,1,9054,2,1,Bounc,2020-01-18 05:40:11,
6465,2990,1,9054,2,1,Bounc,2020-01-18 05:40:11,
6466,9063,2,9055,1,1,Xsammy,2020-01-18 03:24:47,
6466,,,9052,1,1,Xsammy,2020-01-18 03:24:47,
6466,,,9054,1,1,Xsammy,2020-01-18 03:24:47,
6466,,,9053,1,1,Xsammy,2020-01-18 03:24:47,
6467,2990,1,9054,1,1,Dracochoas,2020-01-18 02:59:00,
6468,9063,1,9054,1,1,Dracochoas,2020-01-18 02:59:00,
6469,8615,1,9055,1,1,PayMe,2020-01-18 02:26:40,USE2
6469,8616,1,9052,1,1,PayMe,2020-01-18 02:26:40,USE2
6469,8617,1,9054,1,1,PayMe,2020-01-18 02:26:40,USE2
6469,,,9053,1,1,PayMe,2020-01-18 02:26:40,USE2
6470,2985,1,9055,1,1,PayMe,2020-01-18 02:26:40,USE2
6470,2990,2,9052,1,1,PayMe,2020-01-18 02:26:40,USE2
6470,,,9054,1,1,PayMe,2020-01-18 02:26:40,USE2
6470,,,9053,1,1,PayMe,2020-01-18 02:26:40,USE2
6471,2990,1,9054,1,1,Octopusie,2020-01-18 01:30:05,
6472,9056,1,2793,6,1,CarlosXDO,2020-01-18 01:19:33,
6472,,,9054,1,1,CarlosXDO,2020-01-18 01:19:33,
6473,2990,3,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6473,,,9052,1,1,Sparkiesen,2020-01-17 20:33:20,
6473,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6473,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6474,9056,1,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6475,9052,1,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6476,9063,1,9070,2,1,Sparkiesen,2020-01-17 20:33:20,
6476,,,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6476,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6476,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6477,9063,3,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6477,,,9052,1,1,Sparkiesen,2020-01-17 20:33:20,
6477,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6477,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6478,2985,1,9054,1,2,Nitsuja,2020-01-17 16:02:35,
6479,2990,1,9054,1,1,Ichfickdic,2020-01-17 14:40:17,
6480,2990,3,9055,2,1,VlNSON,2020-01-17 13:36:23,
6480,,,9052,1,1,VlNSON,2020-01-17 13:36:23,
6480,,,9054,1,1,VlNSON,2020-01-17 13:36:23,
6480,,,9053,1,1,VlNSON,2020-01-17 13:36:23,
6481,2793,5,9054,1,1,SpiderSkux,2020-01-17 05:19:03,
6482,2985,1,9054,1,1,Bsxisbznsf,2020-01-16 22:36:11,
6483,2985,1,9054,1,1,Mursito,2020-01-16 17:09:46,
6484,2990,1,9054,1,1,ImHip,2020-01-16 17:03:12,
6485,9056,1,9054,1,1,ImHip,2020-01-16 17:03:12,
6486,9052,1,9054,1,1,ImHip,2020-01-16 17:03:12,
6487,8617,1,9054,1,1,ImHip,2020-01-16 17:03:12,
6488,9055,4,2990,1,10,Nimty,2020-01-18 07:47:24,USW
6489,2793,12,2990,1,1,Nimty,2020-01-18 07:47:24,USW
6489,9055,1,,,1,Nimty,2020-01-18 07:47:24,USW
6490,2793,6,9063,1,1,Nimty,2020-01-18 07:47:24,USW
6490,9055,1,,,1,Nimty,2020-01-18 07:47:24,USW
6490,9054,1,,,1,Nimty,2020-01-18 07:47:24,USW
6490,9053,1,,,1,Nimty,2020-01-18 07:47:24,USW
6491,9055,1,8827,1,1,Nimty,2020-01-18 07:47:23,USW
6491,8616,1,,,1,Nimty,2020-01-18 07:47:23,USW
6491,9016,1,,,1,Nimty,2020-01-18 07:47:23,USW
6491,9053,1,,,1,Nimty,2020-01-18 07:47:23,USW
6491,9057,1,,,1,Nimty,2020-01-18 07:47:23,USW
6491,9061,1,,,1,Nimty,2020-01-18 07:47:23,USW
6491,8611,1,,,1,Nimty,2020-01-18 07:47:23,USW
6491,8618,1,,,1,Nimty,2020-01-18 07:47:23,USW
6492,9055,3,9056,1,1,LbrtN,2020-01-18 07:19:35,
6493,9055,3,8608,1,1,LbrtN,2020-01-18 07:19:35,
6494,9055,3,9063,1,1,LbrtN,2020-01-18 07:19:35,
6495,9055,1,3152,1,1,LbrtN,2020-01-18 07:19:35,
6495,,,2809,1,1,LbrtN,2020-01-18 07:19:35,
6495,,,2765,1,1,LbrtN,2020-01-18 07:19:35,
6496,9055,1,3152,1,1,LbrtN,2020-01-18 07:19:35,
6496,,,2812,1,1,LbrtN,2020-01-18 07:19:35,
6496,,,2765,1,1,LbrtN,2020-01-18 07:19:35,
6497,9055,1,2827,1,1,LbrtN,2020-01-18 07:19:35,
6497,,,2812,1,1,LbrtN,2020-01-18 07:19:35,
6497,,,2765,1,1,LbrtN,2020-01-18 07:19:35,
6498,9055,3,2990,1,1,LbrtN,2020-01-18 07:19:35,
6499,9055,3,9060,1,1,LbrtN,2020-01-18 07:19:35,
6500,9055,1,2793,4,1,LbrtN,2020-01-18 07:19:35,
6501,9055,1,2824,1,1,LbrtN,2020-01-18 07:19:35,
6501,,,2821,1,1,LbrtN,2020-01-18 07:19:35,
6501,,,2765,1,1,LbrtN,2020-01-18 07:19:35,
6502,9055,1,2806,1,1,LbrtN,2020-01-18 07:19:35,
6502,,,2821,1,1,LbrtN,2020-01-18 07:19:35,
6502,,,2765,1,1,LbrtN,2020-01-18 07:19:35,
6503,9055,1,2815,1,1,LbrtN,2020-01-18 07:19:35,
6503,,,2809,1,1,LbrtN,2020-01-18 07:19:35,
6503,,,2765,1,1,LbrtN,2020-01-18 07:19:35,
6504,9055,1,2818,1,1,LbrtN,2020-01-18 07:19:35,
6504,,,2809,1,1,LbrtN,2020-01-18 07:19:35,
6504,,,2765,1,1,LbrtN,2020-01-18 07:19:35,
6505,9055,1,2793,4,1,Ninjapojke,2020-01-18 00:29:40,
6506,9055,1,2990,4,1,Asdsfdsgfs,2020-01-17 17:22:10,
6506,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6506,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6506,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6507,9055,1,6874,2,1,Asdsfdsgfs,2020-01-17 17:22:10,
6507,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6507,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6507,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6508,9055,1,9060,4,1,Asdsfdsgfs,2020-01-17 17:22:10,
6508,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6508,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6508,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6509,9055,1,29819,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6509,9052,1,29823,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6509,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6509,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6510,9055,1,9075,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6510,9052,1,29819,1,1,Asdsfdsgfs,2020-01-17 17:22:10,
6510,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6510,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6511,9055,1,9063,4,1,Asdsfdsgfs,2020-01-17 17:22:10,
6511,9052,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6511,9054,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6511,9053,1,,,1,Asdsfdsgfs,2020-01-17 17:22:10,
6512,9055,1,2793,7,1,Pomnqwzx,2020-01-17 17:11:48,
6512,9052,1,2990,1,1,Pomnqwzx,2020-01-17 17:11:48,
6512,9054,1,,,1,Pomnqwzx,2020-01-17 17:11:48,
6512,9053,1,,,1,Pomnqwzx,2020-01-17 17:11:48,
6513,2990,3,9055,1,1,Howareya,2020-01-18 00:19:33,USE2
6513,,,9052,1,1,Howareya,2020-01-18 00:19:33,USE2
6513,,,9054,1,1,Howareya,2020-01-18 00:19:33,USE2
6513,,,9053,1,1,Howareya,2020-01-18 00:19:33,USE2
6514,2985,5,9055,1,1,Howareya,2020-01-18 00:19:33,USE2
6514,,,9052,1,1,Howareya,2020-01-18 00:19:33,USE2
6514,,,9054,1,1,Howareya,2020-01-18 00:19:33,USE2
6514,,,9053,1,1,Howareya,2020-01-18 00:19:33,USE2
6515,2793,6,9055,1,1,Shirayuri,2020-01-17 04:24:46,
6516,9070,3,9055,1,1,Xsammy,2020-01-18 03:24:47,
6517,9063,2,9055,1,1,Xsammy,2020-01-18 03:24:47,
6517,,,9052,1,1,Xsammy,2020-01-18 03:24:47,
6517,,,9054,1,1,Xsammy,2020-01-18 03:24:47,
6517,,,9053,1,1,Xsammy,2020-01-18 03:24:47,
6518,8615,1,9055,1,1,PayMe,2020-01-18 02:26:40,USE2
6518,8616,1,9052,1,1,PayMe,2020-01-18 02:26:40,USE2
6518,8617,1,9054,1,1,PayMe,2020-01-18 02:26:40,USE2
6518,,,9053,1,1,PayMe,2020-01-18 02:26:40,USE2
6519,2985,1,9055,1,1,PayMe,2020-01-18 02:26:40,USE2
6519,2990,2,9052,1,1,PayMe,2020-01-18 02:26:40,USE2
6519,,,9054,1,1,PayMe,2020-01-18 02:26:40,USE2
6519,,,9053,1,1,PayMe,2020-01-18 02:26:40,USE2
6520,2990,3,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6520,,,9052,1,1,Sparkiesen,2020-01-17 20:33:20,
6520,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6520,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6521,9063,3,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6521,,,9052,1,1,Sparkiesen,2020-01-17 20:33:20,
6521,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6521,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6522,9063,1,9070,2,1,Sparkiesen,2020-01-17 20:33:20,
6522,,,9055,1,1,Sparkiesen,2020-01-17 20:33:20,
6522,,,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6522,,,9053,1,1,Sparkiesen,2020-01-17 20:33:20,
6523,8608,1,9055,3,1,Mantekolla,2020-01-17 18:28:16,
6524,2990,3,9055,2,1,VlNSON,2020-01-17 13:36:23,
6524,,,9052,1,1,VlNSON,2020-01-17 13:36:23,
6524,,,9054,1,1,VlNSON,2020-01-17 13:36:23,
6524,,,9053,1,1,VlNSON,2020-01-17 13:36:23,
6525,2793,8,9055,1,1,Henkass,2020-01-17 11:42:56,EUE
6526,2793,6,2990,1,10,Nimty,2020-01-18 07:47:24,USW
6526,9056,1,,,10,Nimty,2020-01-18 07:47:24,USW
6527,9056,4,9011,1,1,Nimty,2020-01-18 07:47:24,USW
6528,8608,1,29824,1,1,Nimty,2020-01-18 07:47:23,USW
6528,9056,2,,,1,Nimty,2020-01-18 07:47:23,USW
6529,2793,5,8984,1,1,Nimty,2020-01-18 07:47:23,USW
6529,9056,3,,,1,Nimty,2020-01-18 07:47:23,USW
6530,2793,6,9052,1,1,Nimty,2020-01-18 07:47:23,USW
6530,9056,1,,,1,Nimty,2020-01-18 07:47:23,USW
6531,9056,4,8856,1,10,Nimty,2020-01-18 07:47:23,USW
6532,9056,1,2990,1,1,PwnagePros,2020-01-18 05:24:39,
6532,9058,1,,,1,PwnagePros,2020-01-18 05:24:39,
6533,9056,1,2985,1,1,Susuru,2020-01-18 04:57:09,
6534,9056,2,2990,1,1,Matthewmg,2020-01-18 07:35:35,
6535,9056,1,2793,8,1,CheapMule,2020-01-18 01:43:22,
6536,9056,1,2793,6,1,CarlosXDO,2020-01-18 01:19:33,
6536,,,9054,1,1,CarlosXDO,2020-01-18 01:19:33,
6537,9056,1,2990,1,1,Amdgdg,2020-01-17 21:13:40,
6538,9056,1,9054,1,1,Sparkiesen,2020-01-17 20:33:20,
6539,9056,1,8324,1,1,Pomnqwzx,2020-01-17 17:11:48,
6540,9056,1,2990,1,1,Nezza,2020-01-17 14:32:29,
6540,2985,1,,,1,Nezza,2020-01-17 14:32:29,
6541,9056,1,9036,1,1,VlNSON,2020-01-17 13:36:23,
6542,9056,3,6874,1,1,BigOlBoi,2020-01-17 04:35:14,USW2
6543,9056,1,2793,3,1,BootyPics,2020-01-17 03:30:44,
6543,,,8617,1,1,BootyPics,2020-01-17 03:30:44,
6544,9056,1,2793,16,1,IMasterPro,2020-01-17 03:06:23,
6545,9056,1,8857,1,1,Decebal,2020-01-17 02:11:30,
6546,9056,1,2793,12,1,ImHip,2020-01-16 17:03:12,
6547,9056,1,8616,1,1,ImHip,2020-01-16 17:03:12,
6548,9056,1,9054,1,1,ImHip,2020-01-16 17:03:12,
6549,9056,1,29769,1,1,Tvvix,2020-01-16 16:30:35,
6549,,,8323,1,1,Tvvix,2020-01-16 16:30:35,
6549,,,8325,1,1,Tvvix,2020-01-16 16:30:35,
6549,,,8326,1,1,Tvvix,2020-01-16 16:30:35,
6549,,,8332,1,1,Tvvix,2020-01-16 16:30:35,
6550,2793,4,9056,1,1,Nimty,2020-01-18 07:47:24,USW
6550,8608,1,,,1,Nimty,2020-01-18 07:47:24,USW
6551,2793,4,9056,1,1,Nimty,2020-01-18 07:47:24,USW
6551,8617,1,,,1,Nimty,2020-01-18 07:47:24,USW
6552,2793,6,9056,1,1,Nimty,2020-01-18 07:47:24,USW
6552,9052,1,,,1,Nimty,2020-01-18 07:47:24,USW
6553,2793,6,9056,1,1,Nimty,2020-01-18 07:47:23,USW
6553,2990,1,,,1,Nimty,2020-01-18 07:47:23,USW
6554,2793,6,9056,1,1,Nimty,2020-01-18 07:47:23,USW
6554,9063,1,,,1,Nimty,2020-01-18 07:47:23,USW
6555,2793,20,9056,1,1,Nimty,2020-01-18 07:47:23,USW
6556,9074,1,9056,1,1,Nimty,2020-01-18 07:47:23,USW
6557,9055,3,9056,1,1,LbrtN,2020-01-18 07:19:35,
6558,29823,1,9056,1,1,LbrtN,2020-01-18 07:19:35,
6558,,,2990,1,1,LbrtN,2020-01-18 07:19:35,
6559,9075,1,9056,1,1,LbrtN,2020-01-18 07:19:35,
6559,,,2990,1,1,LbrtN,2020-01-18 07:19:35,
6560,2990,2,9056,1,1,Dsahghguui,2020-01-18 06:04:47,USE
6561,2990,2,9056,1,1,Waffelr,2020-01-17 17:59:51,
6562,9063,2,9056,1,1,Matthewmg,2020-01-18 07:35:35,
6563,2990,2,9056,1,1,myimy,2020-01-18 06:20:26,EUE
6564,2990,2,9056,1,1,Knoddden,2020-01-17 23:34:48,USW
6565,2990,2,9059,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6565,,,9056,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6565,,,9058,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6565,,,9057,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6566,2793,24,9056,1,1,ImHip,2020-01-16 17:03:12,
6567,9057,1,2793,1,10,Nimty,2020-01-18 07:47:23,USW
6568,8616,1,8981,1,1,Nimty,2020-01-18 07:47:23,USW
6568,9060,1,,,1,Nimty,2020-01-18 07:47:23,USW
6568,9016,1,,,1,Nimty,2020-01-18 07:47:23,USW
6568,9053,1,,,1,Nimty,2020-01-18 07:47:23,USW
6568,9057,1,,,1,Nimty,2020-01-18 07:47:23,USW
6568,8611,1,,,1,Nimty,2020-01-18 07:47:23,USW
6568,8618,1,,,1,Nimty,2020-01-18 07:47:23,USW
6569,9055,1,8827,1,1,Nimty,2020-01-18 07:47:23,USW
6569,8616,1,,,1,Nimty,2020-01-18 07:47:23,USW
6569,9016,1,,,1,Nimty,2020-01-18 07:47:23,USW
6569,9053,1,,,1,Nimty,2020-01-18 07:47:23,USW
6569,9057,1,,,1,Nimty,2020-01-18 07:47:23,USW
6569,9061,1,,,1,Nimty,2020-01-18 07:47:23,USW
6569,8611,1,,,1,Nimty,2020-01-18 07:47:23,USW
6569,8618,1,,,1,Nimty,2020-01-18 07:47:23,USW
6570,9057,1,2793,3,1,Paojfg,2020-01-17 22:22:40,USW2
6571,2990,1,9057,1,1,MadMot,2020-01-18 07:05:41,USE
6572,2793,6,9057,1,1,KudzioK,2020-01-17 22:44:08,
6573,2794,1,9057,1,1,AssasianIV,2020-01-17 23:30:17,
6573,2793,3,,,1,AssasianIV,2020-01-17 23:30:17,
6574,2793,4,9057,1,1,NobisKid,2020-01-17 22:49:58,
6575,2990,2,9057,1,1,BabyRodnyy,2020-01-17 16:10:07,USE
6576,2990,2,9059,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6576,,,9056,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6576,,,9058,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6576,,,9057,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6577,2793,1,9057,1,1,Superkg,2020-01-16 17:21:00,EUW
6578,9058,1,2793,1,10,Nimty,2020-01-18 07:47:23,USW
6579,9056,1,2990,1,1,PwnagePros,2020-01-18 05:24:39,
6579,9058,1,,,1,PwnagePros,2020-01-18 05:24:39,
6580,9058,1,2793,1,1,INspect,2020-01-18 07:23:06,
6581,9058,1,2793,2,1,XAnVixX,2020-01-17 15:57:04,
6582,9058,1,2793,2,1,KINGMAS,2020-01-17 07:31:11,
6583,2985,1,9058,1,1,Kickaz,2020-01-17 19:42:10,
6584,2990,2,9059,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6584,,,9056,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6584,,,9058,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6584,,,9057,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6585,2592,3,2793,1,1,Nimty,2020-01-18 07:47:23,USW
6585,9059,1,,,1,Nimty,2020-01-18 07:47:23,USW
6586,2793,8,9059,1,1,Sphinx,2020-01-18 03:56:45,
6587,9063,1,9059,1,2,WaterPower,2020-01-17 17:07:01,USW
6588,2990,1,9059,1,2,WaterPower,2020-01-17 17:07:01,USW
6589,2990,2,9059,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6589,,,9056,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6589,,,9058,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6589,,,9057,1,1,ArcylicBoy,2020-01-17 05:28:29,USW2
6590,2793,6,9063,1,1,Nimty,2020-01-18 07:47:24,USW
6590,9060,1,,,1,Nimty,2020-01-18 07:47:24,USW
6591,8616,1,8981,1,1,Nimty,2020-01-18 07:47:23,USW
6591,9060,1,,,1,Nimty,2020-01-18 07:47:23,USW
6591,9016,1,,,1,Nimty,2020-01-18 07:47:23,USW
6591,9053,1,,,1,Nimty,2020-01-18 07:47:23,USW
6591,9057,1,,,1,Nimty,2020-01-18 07:47:23,USW
6591,8611,1,,,1,Nimty,2020-01-18 07:47:23,USW
6591,8618,1,,,1,Nimty,2020-01-18 07:47:23,USW
6592,9060,1,2990,1,1,Nimty,2020-01-18 07:47:23,USW
6592,9062,1,,,1,Nimty,2020-01-18 07:47:23,USW
6593,9060,1,9035,1,1,SLRGOD,2020-01-18 04:20:13,
6594,9060,1,9037,1,1,SLRGOD,2020-01-18 04:20:13,
6595,9060,1,9033,1,1,SLRGOD,2020-01-18 04:20:13,
6596,9060,1,2793,8,1,BunnySMG,2020-01-17 17:12:55,USW2
6597,9060,6,6874,1,1,JVSM,2020-01-17 16:14:38,
6598,9063,1,8617,1,1,Houho,2020-01-17 13:35:53,USE2
6598,9060,1,,,1,Houho,2020-01-17 13:35:53,USE2
6599,9060,1,2793,16,1,KaOzBj,2020-01-18 05:49:42,
6600,9060,1,2793,11,1,Ianpop,2020-01-18 04:58:21,
6601,9060,1,3137,8,1,XDroneX,2020-01-18 04:21:02,USW2
6602,9070,3,9063,1,1,Xsammy,2020-01-18 03:24:47,
6602,9060,1,,,1,Xsammy,2020-01-18 03:24:47,
6603,9060,1,8325,1,1,GodNathan,2020-01-18 02:16:05,
6604,9060,1,2793,8,1,CheapMule,2020-01-18 01:43:22,
6605,9060,1,2793,6,1,Knoddden,2020-01-17 23:34:49,USW
6605,,,2985,1,1,Knoddden,2020-01-17 23:34:49,USW
6606,9060,1,2793,5,1,LocinsYu,2020-01-17 20:22:48,EUE
6607,9060,1,2793,12,1,Shaharbru,2020-01-17 17:38:48,
6608,9060,1,2793,2,1,QbaHasztaG,2020-01-17 16:12:44,EUE
6608,,,2990,1,1,QbaHasztaG,2020-01-17 16:12:44,EUE
6609,9060,1,8857,1,1,Hantal,2020-01-17 15:23:54,
6610,9060,1,2990,1,1,Nezza,2020-01-17 14:32:29,
6611,9060,1,9036,1,1,VlNSON,2020-01-17 13:36:24,
6612,9060,1,2990,1,1,Kabushiki,2020-01-17 11:23:48,
6612,2850,1,,,1,Kabushiki,2020-01-17 11:23:48,
6613,9060,1,9063,1,3,Nilight,2020-01-16 18:46:00,
6614,2985,1,9060,1,1,BlueSkylle,2020-01-18 07:56:06,USW2
6614,2990,1,,,1,BlueSkylle,2020-01-18 07:56:06,USW2
6615,2793,7,9060,1,1,Nimty,2020-01-18 07:47:24,USW
6615,9062,1,,,1,Nimty,2020-01-18 07:47:24,USW
6615,9061,1,,,1,Nimty,2020-01-18 07:47:24,USW
6616,2793,22,9060,1,1,Nimty,2020-01-18 07:47:23,USW
6617,2793,6,9060,1,1,Nimty,2020-01-18 07:47:23,USW
6617,2990,1,,,1,Nimty,2020-01-18 07:47:23,USW
6618,9055,3,9060,1,1,LbrtN,2020-01-18 07:19:35,
6619,2990,2,9060,1,1,Susuru,2020-01-18 04:57:09,
6620,9063,2,9060,1,1,Matthewmg,2020-01-18 07:35:35,
6621,2990,2,9060,1,1,myimy,2020-01-18 06:20:27,EUE
6622,2990,2,9060,1,1,Knoddden,2020-01-17 23:34:48,USW
6623,9055,1,9060,4,1,Asdsfdsgfs,2020-01-17 17:22:10,
